,accept_socket,add_netjob,bind_socket,change_service_config,check_for_debugger,com_create_instance,com_createole_object,com_get_class_object,connect,connect_socket,control_service,copy_file,create_directory,create_file,create_interface,create_key,create_mailslot,create_mutex,create_namedpipe,create_open_file,create_process,create_process_as_user,create_process_nt,create_service,create_socket,create_thread,create_thread_remote,create_window,delete_file,delete_key,delete_service,delete_share,delete_value,destroy_window,download_file,download_file_to_cache,dump_line,enum_handles,enum_items,enum_keys,enum_modules,enum_processes,enum_services,enum_share,enum_subtypes,enum_types,enum_values,enum_window,exit_windows,find_file,find_window,get_computer_name,get_file_attributes,get_host_by_addr,get_host_by_name,get_system_directory,get_system_time,get_userinfo,get_username,get_windows_directory,impersonate_user,kill_process,listen_socket,load_dll,load_driver,load_image,logon_as_user,message,move_file,open_file,open_key,open_mutex,open_process,open_scmanager,open_service,open_url,process,query_value,read_section,read_value,recv_socket,remove_directory,revert_to_self,send_socket,set_file_attributes,set_file_time,set_system_time,set_thread_context,set_value,set_windows_hook,show_window,sleep,start_service,thread,trimmed_bytes,unload_driver,vm_allocate,vm_mapviewofsection,vm_protect,vm_read,vm_write,write_value
927,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,42,0,0,0
928,0,0,0,0,2,2,0,1,0,0,0,0,4,0,0,0,0,8,0,0,1,0,0,0,0,2,0,11,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,51,0,6,6,0,12,0,0,14,0,0,0,3,0,2,0,86,0,2,0,0,0,14,96,0,5,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,2,0,0,0,0,36,0,0,0
929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
930,0,0,0,0,2,0,0,0,0,0,0,0,5,26,0,0,0,12,0,0,25,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,36,0,0,2,0,0,13,0,0,0,1,0,1,0,57,0,2,0,0,0,36,82,0,0,0,0,0,1,16,0,2,0,0,0,0,8,1,0,0,66,6,2,14620,0,1,0,0,0,0,0,0,0,0
931,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6,0,12,193,0,0,0,0,1,0,6,1,4,0,0,0,20,0,0,0,0,0,4,43,8,0,0,0,0,1,22,0,36,0,0,17,0,0,12,4,0,0,2,0,1,0,107,0,2,0,0,0,20,118,0,41,0,0,0,1,254,0,11,0,0,0,0,7,0,0,0,21,4,1,104,0,3,0,0,0,0,42,0,0,0
932,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,6,0,0,11,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,0,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,3,0,0,0,0,36,0,0,0
933,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,49,0,6,6,0,7,0,0,14,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,6,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,2,0,0,0,0,36,0,0,0
934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,2,0,2,0,0,9,0,0,0,1,0,1,0,25,0,1,0,0,0,0,17,0,1,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0
935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,7,1,0,0,1,0,1,0,25,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,10,0,0,10,0,0,0,0,0,1,0,30,0,1,0,0,0,1,12,0,1,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,13,0,1,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
938,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
939,0,0,6,0,5,2,0,0,0,6,0,3,84,6,0,6,0,45,0,47,10,0,0,0,11,10,8,7,653,1,0,0,6,0,0,0,2416,0,0,5,0,2,0,0,0,0,2,11,0,24,6,11,8,0,11,41,8,0,10,1,6,7,0,209,0,5,0,0,1,98,689,2,1,2,0,6,7,710,0,0,147,69,1,6,1,0,0,0,59,10,0,4,0,11,146,0,32,0,204,0,20,0
940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,9,0,0,0,0,0,1,0,20,0,1,0,0,0,1,10,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
941,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,80,0,6,36,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2,0,0,0,0,36,0,0,0
942,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,30,0,1,0,0,0,0,26,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
943,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
944,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,49,0,6,5,0,6,0,0,12,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,3,0,0,0,0,36,0,0,0
945,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
946,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,89,0,6,46,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,5,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2,0,0,0,0,36,0,0,0
947,0,0,1,0,1,63,0,4,0,1,0,0,0,9,0,0,0,9,0,2,0,0,0,0,1,9,0,10,1,0,0,0,0,1,0,0,35,0,0,20,0,0,0,0,0,0,4,11,0,2,16949,2,32,0,1,14,11,0,3,4,0,0,0,88,0,1,0,0,0,21,820,3,3,1,1,0,1,646,0,7,2,0,0,3,0,0,0,0,0,5,2,6,0,5,2,0,0,0,46,0,0,0
948,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
949,0,0,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,15,0,15,1,0,0,0,4,7,2,4,0,0,0,0,0,0,0,0,701,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,12,2,0,4,0,0,1,0,105,0,2,0,46,0,12,43,2,0,0,0,0,1,35,0,0,33,0,0,12,0,0,0,0,0,4,0,2,0,3,42,0,8,0,25,0,5,0
950,0,0,0,0,1,0,0,0,0,0,0,0,6,427,0,2,0,9,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,36,187,0,439,0,0,101,0,0,0,0,0,0,0,225,0,1,0,0,0,2,14,0,138,0,0,0,0,11,1,6,0,0,0,0,1,3,0,0,2,2,2,0,0,0,0,0,0,0,22,0,0,0
951,0,0,0,0,2,34,0,3,0,0,0,0,3,12,0,1,0,17,0,6,2,0,0,0,3,7,0,30,1,0,0,0,0,42,0,0,0,0,0,26,0,0,0,1,0,0,12,54,0,1069,5,7,4708,0,6,37,1,0,2,0,2,1,0,127,0,2,0,0,0,44,5041,3,5,2,1,0,2,453,0,46,0,0,0,0,1,0,0,0,7,16,3,4631,0,4,0,0,0,0,104,0,0,0
952,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,49,0,6,1,0,6,0,0,11,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,0,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,3,0,0,0,0,36,0,0,0
953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
954,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,6,0,0,12,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,1,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,3,0,0,0,0,36,0,0,0
955,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,4,0,6,0,0,12,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,3,0,0,0,0,36,0,0,0
956,0,0,0,0,2,10,0,0,0,0,0,37,1,0,0,25,0,14,0,40,10,0,0,0,2,2,0,12,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,130,3,2,85,0,4,23,39,0,1,1,0,2,0,144,0,4,0,0,0,36,115,0,2,2,2,0,3,33,0,21,0,0,0,0,8,0,0,0,50,5,2,2,0,3,0,0,0,0,78,0,0,0
957,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,9,0,5,1,0,0,0,2,6,2,3,0,0,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,1,1,0,6,0,6,3,0,3,13,0,0,2,0,3,1,0,67,0,1,0,0,0,14,511,3,0,2,1,1,2,534,0,0,1,0,0,1,0,0,0,0,14,2,0,0,0,2,1,0,8,0,55,0,5,0
958,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6,0,12,193,0,0,0,0,1,0,6,1,4,0,0,0,20,0,0,0,0,0,4,41,8,0,0,0,0,1,22,0,36,0,0,17,0,0,12,4,0,0,2,0,1,0,107,0,2,0,0,0,20,118,0,39,0,0,0,1,254,0,11,0,0,0,0,7,0,0,0,21,4,1,100,0,3,0,0,0,0,42,0,0,0
959,0,0,0,0,1,0,0,0,0,0,0,0,6,436,0,2,0,9,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,36,191,0,448,0,0,103,0,0,0,0,0,0,0,231,0,1,0,0,0,2,14,0,142,0,0,0,0,11,1,6,0,0,0,0,1,3,0,0,2,2,2,0,0,0,0,0,0,0,22,0,0,0
960,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,7,0,5,1,0,0,0,2,6,2,3,0,0,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,1,1,0,6,0,6,3,0,3,13,0,0,2,0,3,1,0,71,0,1,0,0,0,14,511,1,0,2,1,1,2,534,0,0,1,0,0,1,0,0,0,0,14,2,0,0,0,2,1,0,8,0,75,0,5,0
961,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
963,0,0,6,0,5,2,0,0,0,6,0,3,84,6,0,6,0,45,0,47,10,0,0,0,11,9,8,7,653,1,0,0,6,0,0,0,1429,0,0,5,0,2,0,0,0,0,2,11,0,24,6,11,8,0,11,41,0,0,10,1,6,7,0,205,0,5,0,0,1,98,689,4,1,2,0,6,7,710,0,0,85,69,1,6,1,0,0,0,59,10,0,5,0,11,85,0,32,0,242,0,20,0
964,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
965,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,51,0,6,4,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
966,0,0,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,15,0,15,1,0,0,0,4,7,2,4,0,0,0,0,0,0,0,0,652,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,12,2,0,4,0,0,1,0,105,0,2,0,42,0,12,43,0,0,0,0,0,1,35,0,0,31,0,0,10,0,0,0,0,0,4,0,2,0,3,39,0,8,0,25,0,5,0
967,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
968,0,0,0,0,2,4,0,2,0,1,0,0,0,1,0,0,0,16,0,12,2,0,0,0,2,6,2,4,0,0,0,0,0,0,0,0,702,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,1,13,1,0,5,0,0,1,0,64,0,1,0,44,0,12,41,0,0,0,0,0,2,34,0,0,36,0,0,8,0,0,0,0,0,4,0,3,0,5,43,0,8,0,16,0,5,0
969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,13,0,1,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
971,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
972,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,50,0,6,7,0,7,0,0,14,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,6,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2,0,0,0,0,36,0,0,0
973,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
974,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,4,0,0,9,0,0,0,0,0,1,0,33,0,1,0,0,0,1,10,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,1,0,0,0,0,0,0,0,0
975,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
976,0,0,0,0,1,2,0,1,0,0,0,0,2,7,0,0,0,9,0,0,1,0,0,0,0,3,0,19,8,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,9,24,0,20,9,0,73,0,0,16,0,0,0,1,0,2,0,67,0,2,0,0,0,37,153,0,8,0,0,0,1,292,0,30,0,2,0,0,17,4,0,0,0,24,5,1,0,2,0,0,0,0,46,0,0,0
977,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,4,0,0,0,0,0,1,0,61,0,2,0,0,0,4,12,1,0,0,0,0,2,12,0,0,2,0,1,2,0,0,0,0,0,2,0,0,0,3,1,0,8,0,133,0,5,0
978,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,49,0,6,4,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,0,0,0,0,36,0,0,0
979,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
980,0,0,0,0,2,10,0,1,0,0,0,0,0,1,0,0,0,9,0,0,1,0,0,0,0,5,0,13,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,1,17,0,7,5,0,50,0,0,17,0,0,0,2,0,2,0,114,0,2,0,0,0,22,106,1,10,0,0,0,1,246,0,60,0,0,0,0,1,1,0,0,0,2,6,3,0,3,0,0,0,0,56,0,0,0
981,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,105,0,6,63,0,7,0,0,15,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,6,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,2,0,0,0,0,36,0,0,0
982,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,2,0,3,0,0,18,0,0,4,0,0,0,45,0,2,0,54,0,2,0,0,0,55,172,0,0,0,0,0,1,289,0,6,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,32,0,0,0
983,0,0,6,0,5,2,0,0,0,6,0,3,84,6,0,6,0,44,0,47,10,0,0,0,11,11,8,7,653,1,0,0,6,0,0,0,1326,0,0,5,0,2,0,0,0,0,2,11,0,24,6,11,8,0,11,42,0,0,10,1,6,7,0,218,0,5,0,0,1,98,689,1,1,2,0,6,7,710,0,0,79,69,1,6,1,0,0,0,59,10,0,6,0,11,77,0,32,0,222,0,20,0
984,0,0,11,0,1,0,0,0,10,10,0,0,0,0,1,2,0,22,0,5,0,0,0,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,9,0,4,3,0,11,1,1,0,16,0,3,0,1,424,0,5,0,0,1,33,119,1,0,2,1,10,14,73,0,0,0,0,1,0,0,0,0,0,5,3,0,1,0,29,0,0,0,0,3610,0,4,0
985,0,0,0,0,4,2,0,1,0,0,0,0,195,3,0,0,0,21,0,189,3,0,0,0,0,20,0,4,12,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,9,2,0,19,0,3,23,0,0,25,7,0,0,0,0,6,0,245,0,7,0,0,1,1801,674,0,0,0,0,0,7,1176,0,0,0,0,0,0,1,1,0,0,12,2,0,1762,0,14,0,0,0,0,234,0,0,0
986,0,0,0,0,1,10,0,1,0,0,0,0,0,1,0,0,0,9,0,0,1,0,0,0,0,5,0,13,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,1,17,0,7,4,0,48,0,0,15,0,0,0,2,0,1,0,110,0,2,0,0,0,20,105,1,7,0,0,0,1,246,0,60,0,0,0,0,1,1,0,0,0,2,6,3,0,4,0,0,0,0,56,0,0,0
987,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,51,0,6,7,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,6,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,2,0,0,0,0,36,0,0,0
988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,7,0,0,0,0,0,1,0,22,0,1,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
989,0,0,0,0,1,0,0,0,0,1,0,0,1,15,0,0,0,0,0,0,4,0,0,0,0,1,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,1,22,0,0,5,0,0,0,1,0,3,0,57,0,3,0,0,0,19,27,0,0,0,0,0,5,22,0,0,0,3,0,0,24,12,0,0,1,1,0,0,0,7,0,0,0,0,24,0,0,0
990,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
991,0,0,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,15,0,15,1,0,0,0,4,7,2,4,0,0,0,0,0,0,0,0,828,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,12,2,0,4,0,0,1,0,105,0,2,0,52,0,12,43,2,0,0,0,0,1,35,0,0,42,0,0,10,0,0,0,0,0,4,0,2,0,3,50,0,8,0,15,0,5,0
